,vader_sentiment_label,vader_score,clean_tweet
889,1,0.8143,"What Gold specially grab everything backyard👌🏾🥕🌿🍃 #Gotukola, #Spinach, #Papaya, #Lime #Ginger #Tumeric #Garlic, pinch #Himalayansalt &gt;balance electrolytes #healthylifestyle #immunityboost #eatclean #Fresh #Vegetables #srilanka #colombo🖕🏾#COVID19 https://t.co/ZtooUSTJ3G"
890,0,-0.296,"Something good comes even worst situations. Covid-19, total cases island - 471 https://t.co/9MZF55nyn4"
891,0,-0.2225,No gym? Fine! 💪🏼🔥💯🤟🏻💪🏼 . . . . . . . #fitness #fit #homeworkout #humanflag #keepgoing #nevergiveup #neverforget #neversettle #srilankan #srilanka #longwaytogo #dowhatyoulove #quarentine #covid_19 #fitlife #workout… https://t.co/eB3LLJMdAd
892,1,0.5719,May Allah protect us grom deadly disease #ramadan_kareem_2020⭐️💫🌙 #stayhome #staysafe #stayblessed😇 #covid_19 @ Dehiwala https://t.co/aCMrS4ilmz
893,0,0.0,After long time #covid19 @ Eliant FOOD COURT -EFC https://t.co/vghUeF2lW9
894,1,0.4215,#blue #sky #noon #sunny #lockdown #nation #covid19 #lka #shotoniphone #clouds @ Dehiwala https://t.co/IxCV2Q4g45
895,0,0.0,#nature #naturephotography #naturelovers #picoftheday #instagram #srilanka #srilankan #srilankatravel #srilankatrip #srilankadaily #kandy #kurunegala #lionnation #covid_19 #besafe #qatar #samsung #samsunggalaxy… https://t.co/uVx3zpLqXz
896,0,0.0,#yashflal #homemade #DalgonaCoffee #srilankan #COVID19 #home #gemcity https://t.co/I9Q1Y6FIk9
897,1,0.2732,Well shave #covid19 @ Maharagama https://t.co/0p6WX0Gra7
898,1,0.7906,"Covid-19 Style 😘✌️ #quarantine #styles #camsecrets #nowheretogo #lockdown #noentertainment #staysafe #people #love #sidyourvocalist #colombo #srilanka #lka #lk # @ Colombo, Sri Lanka https://t.co/6V1hZDR4Zc"
899,1,0.636,Quarantine Music - Performed Sri Lanka Security Forces. Thank You All &amp; We Salute You! @GotabayaR @SLArmyComd @AzzamAmeen @chaturaalwis @adaderana #LK #SriLanka #Covid19 #StaySafe #Srilankasecurityforces #srilankancitizens #all #මිහිපිටදෙවිවරැ #StayAtHomeAndStaySafe https://t.co/SiGMeMvkrj
900,0,0.0,நம்ம செய்ய பட்டம் #StayAtHomeSaveLives #lockdown #COVID19 https://t.co/WMP6BbFDpN
901,0,-0.3612,The world fighting Covid-19 assigned task STAY AT HOME🏠. One world #TogetherAtHome https://t.co/Qt2DhJLmNS
902,1,0.8176,He’s sick 😅 #major #woahchallenge #tiktok follow 💁🏽‍♀️ . . . . . . . #pitbull #tiktoksrilanka #dogsofinstagram #fun #entertainment #covi̇d19 #quarantine #lockdown #socialdistancing #musician… https://t.co/DiG7ETKmzp
903,1,0.3182,"#covi̇d19 #stayhome #besafe #protectyourself #picsart #htcu11 #savetheplanet #pray @ Colombo, Sri Lanka https://t.co/2ONazp7fmK"
904,1,0.6714,Here's collection in-trend Gents Ladies Sunglasses https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya https://t.co/mZ2r9ulOpZ
905,0,-0.2263,Fundraising Rice Lentil Bags Poor Villagers Srilanka Curfew Covid19. Bhante Aluthnuwara Anuruddha Nayaka Thero leading donation efforts share rice &amp; lentil bags around Kotte Colombo. We… https://t.co/p6aA2GeGdV
906,1,0.6714,"Here's collection in-trend Gents Ladies Sunglasses https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Colombo, Sri Lanka https://t.co/Hm3LJICp3a"
907,0,-0.2732,"Lock hair cut wife #haircut #lockdown #covi̇d19 #digana #srilanka @ Digana, Sri Lanka https://t.co/cAIGPbbJA4"
908,1,0.6714,Here's collection in-trend Gents Ladies Sunglasses https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya https://t.co/0iB9LSCjKz
909,0,0.0,Lock 🐕 #day21oflockdown #COVID19 #BreakTheChain #landscapephotography #PicOfTheDay #PhotosOfMyLife #TwitterNatureCommunity 📸- @dilshan_vk18 https://t.co/d7dv7VlCmY
910,1,0.7096,Don’t panic stay home safe covid-19 thanks brave healthcare workers👨‍⚕️#covid19 #stayhome #staypositive #family #beunited #besupportive #StayHomeSaveLives #staytogether #StayAwareStaySafe https://t.co/tXSIydTRYS
911,0,0.0,#පැටවු 3 දෙනාගෙ # පුංචි බක්මහ උළෙල # Stay Home 👀 #StayHomeStory #ගෙදරකතා #வீட்டில்தங்கும்கதை #SriLanka #Covid19 @ Karapitiya https://t.co/6VIaQ0zpvQ
912,0,0.0,#stayhome #besafe #covi̇d19 @ Sri Lanka https://t.co/vbnkMxfNVX
913,1,0.4404,Stay Home Stay Safe #coronavirus #lockdownpakistan #COVID19 #触るなを自分風に言ってみろ #عادل_ينهي_مسيرة_شوق_محمد #StayHome #StaySafe #trenting #cernobil #AnushkaShetty #rifath #jamsith #photography #GoCorona #GoCoronaGo #Twitter #من_اول_شخص_تقابله_بعد_الحجر #mask #ผู้กองเบนซ์ https://t.co/JJ1OlXHmUC
914,1,0.802,"#stay_home_stay_safe😎🤘 @ajm_nafath . . . . . . #photoshop_art #covid_19 #picsart #blackandwhite #photographer #photographylovers #actor #love @ Addalachenai, Sri Lanka https://t.co/soWE7pqVwX"
915,0,0.0,#growthopportunities #covid19era #postcoronaera #COVID19 #planahead #lockdown #Infortec https://t.co/TyCBORX2qJ
916,1,0.2023,Fundraising Rice Lentil Bags Poor Villagers Srilanka Curfew Covid19. Bhante Mahanama shares rice lentil bags help Srilanka rural areas Covid19 Pandemic. Villagers rural areas… https://t.co/aXVYTjViwk
917,0,0.0,"ඔබගේ ආදරණීයයන් සමග ගෙදර ඉන්න. මෙදා සැරේ ගෙදරටම වෙලා අවුරුදු සමරමු! #stayathome #staysafe #covid19 @ Hapugala, Sri Lanka https://t.co/Vu1rK7a5YO"
918,1,0.4767,You lucky enough #lockdown family members. Some people know meet again. 😔 #Covid19 #SL #Colombo
919,1,0.6369,"More give, receive #CoronavirusPandemic #COVID__19 #StayHome #StaySafe 🙌🏻❣️ https://t.co/VsmVdsfM5A"
920,1,0.6705,#stayhome #save #people #covid #19 #dontcomeoutside #pray #for #all #project @ Akkaraipattu https://t.co/mCB3XDSZOh
921,1,0.8442,Dedicated frontline workers COVID-19 pandemic. Thank first line defense. Thank risking lives safe. As community also part.… https://t.co/5ljdvtUuHN
922,0,0.0,#LotusTower #covid_19 @ Lotus Tower - නෙළුම් කුළුණ https://t.co/WgD8rBMlYO
923,1,0.7177,This pork loin pizza dreams made especially Quarantine days Covid19 😁 harposretailrange rite ! #Pizza #Harpos #Foodie #IGfood #FoodLover… https://t.co/0FtEGpXkea
924,0,-0.6808,Damn...Miss Those Days 😭📸 PC: widyalankara #friends #meetup #highway #edge thilanganandana #party #all #together #tbt🔙📸 #fun #memories #redda #me #covid19 😱😱 @ Highway Edge Family Restaurant https://t.co/vSLVDe5NZv
925,0,-0.2732,I hereby Salute Frontline workers tirelessly battling eradicate Covid19 pandemic Sri Lanka . #covid19sl #unseenheroes #මනුදමේවිරුවෝ @ Lotus Tower - නෙළුම් කුළුණ https://t.co/e6RbhkbiU6
926,1,0.765,"Appreciation Heroes, Covid 19 https://t.co/8nQhkDOJ4p"
927,0,0.0,Covid -19 ආරක්ෂක ඇදුම් බෙදාදීම ආවර්ණය කිරිම #srilanka #hospital #covid_19 #covıd19 #mtf #මුදියන්සේතෙන්නකෝන්පදනම #selfie #like4likes #likeforlikes #follow4followback #follow4like #followforfollowback #nikon… https://t.co/yfK20egKY9
928,1,0.4767,"The 350-metre-tall Lotus Tower Colombo lit 6.45 PM today honor pay tribute healthcare workers, tri-forces, police supporting personnel frontlines, leading battle #COVID19. 📷: Roar Media / @nazly https://t.co/TFV2vPq3VP"
929,0,0.0,"Been charging driving bimmer around parking structure due COVID19 lockdown @ Colombo, Sri Lanka https://t.co/POzYOPqKYo"
930,1,0.6714,"Here's collection in-trend Gents Ladies Sunglasses https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Colombo, Sri Lanka https://t.co/BVabXcwRCY"
931,0,0.0,"Which zone covid19 outbreak? . . . #lka #srilanka #bethechange #LS #covid19 @ Colombo, Sri Lanka https://t.co/KwZxp6cNbZ"
932,1,0.6714,Here's collection in-trend Gents Ladies Sunglasses https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya https://t.co/dX7b6HI6xV
933,0,0.0,"#truefacts #covi̇d_19 😏 @ Colombo, Sri Lanka https://t.co/CaZD1CtBf1"
934,1,0.6714,Here's collection in-trend Gents Ladies Sunglasses https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya https://t.co/dCh4lGtbdh
935,1,0.6996,We need come together support one another. Sharing tips healthcare professionals get us this!⁣⁣ #COVID19 #Lockdown #instagood #srilankaprivatedriver #tripadvisor #lonelyplanet… https://t.co/E3RbWBprEs
936,0,-0.4215,"FYI--Disclaimer: I'm throwing shade ANYONE. Just sharing 2 cents... People starving COVID-19 broke out... People still splurged unchecked fancy cars, big weddings, expensive shoes,… https://t.co/xn07Dwp15J"
937,1,0.6249,Challenge accepted👨🏻‍⚖️ Our Home Garden 🌴🌳🍊🍋🥦 During COVID-19 Quarantine break😷 Stay home🏡 Stay healthy💪 #homegardenchallenge 👨‍🌾#foodsustainability SriLankaFightsCorona🇱🇰 https://t.co/FwpAqt9SsS
938,1,0.7003,Covid-19 (Safety first)😍 https://t.co/wA7HNM82pE
939,1,0.4926,"There many front lines, risking lives, making sure safe. We need thankful them! 👨🏻‍⚕️🧑🏻‍⚕️❤️ #covid19 🦠 #quarantinelife 🛌🖥📱📽 #isolated 🙍🏽‍♂️#oxypuramasks… https://t.co/FdjCV9EHu0"
940,1,0.6705,වරායේ පොත් වල ලියවෙනවා කියල මතක තියා ගනින් කේල්ලේ...😄 #Quarantine #Covid_19 https://t.co/WLJf7aS7Jf
941,1,0.7734,"My lens caught ""REAL HERO"" today👮‍♂️ DIG Ajith Rohana Hats Sri Lanka police organising small musical event create awareness current situation COVID 19 ! #srilankapolice #digajithrohana #curfewincolombo #covid19 https://t.co/aqSXchqGki"
942,1,0.5994,Protecting loved ones. #COVID19 #CoronaOutbreak https://t.co/3LM7jfo5Hj
943,0,0.0,"Just saying... #stayhome #staysafe #staythefuckhome #covid19 @ Colombo, Sri Lanka https://t.co/x32WD7surN"
944,1,0.34,Fundraising Rice Lentil Bags Poor Villagers Srilanka Curfew Covid19. Bhante Mahanama started sharing rice lentil bags help Srilanka rural areas Covid19 Pandemic. Villagers… https://t.co/gVKyORcDCc
945,1,0.8979,"Thank nominating sulakkhanaherath ♥️ Let’s make viral ♥️😷 take picture video wearing face mask #masksforall #COVID_19 #letsbeatcovid19together I nominate Ramith Ransika ,… https://t.co/j3ewqG7xfi"
946,1,0.7874,"Thr nothing FEAR LiFe, understand .... Now time !!! The world complete lockdown Covid-19 pandemic, Stay Home Stay Safe..... 🙏🏻 #eveningbreeze #workouts #athome #coronalockdown… https://t.co/KQn0GnNXZn"
947,1,0.9077,*COVID-19 still spreading* day day. Our responsibility maximum stop spreading. As well responsibility healthy country . *Then do?* Stay tuned... *5 hours more*💞 https://t.co/v2J00iMBc1 #Covid19 #Stay_at_home❣ #Thurstan https://t.co/ZbnD3atUyZ
948,1,0.4939,"Stay Home / Save Lives / Beat COVID - 19. නිවසෙහිම රැඳී සිටිමු / ජීවිත බේරාගමු COVID - 19 පරදවමු #StayHomeSaveLives #BeatCovid19 #VOD.LK #SinhalaMovies #sinhalateledramas @ Colombo, Sri Lanka https://t.co/roSLN3AEHs"
949,0,-0.1531,"People disability reduce potential exposure COVID-19 by: ✅ Avoiding crowded environments ✅ Disinfecting assistive products frequently ✅ Working home ✅ Gathering urgent items food,… https://t.co/CsxX9AiOoN"
950,0,-0.1027,Fundraising Rice Lentil Bags Poor Villagers Srilanka Curfew Covid19. Bhante Devananda received phone calls help Srilanka rural areas staple rice lentils Covid19… https://t.co/s6lMnvmn6n
951,1,0.4939,"Stay Home / Save Lives / Beat COVID - 19. නිවසෙහිම රැඳී සිටිමු / ජීවිත බේරාගමු COVID - 19 පරදවමු #StayHomeSaveLives #covid19 @ Colombo, Sri Lanka https://t.co/UqXI2ObBtX"
952,1,0.4939,https://t.co/WhfL8gwwZH - Stay Home / Save Lives / Beat COVID - 19. නිවසෙහිම රැඳී සිටිමු / ජීවිත බේරාගමු COVID - 19 පරදවමු #stayhomesavelives #covid19 #VOD.LK @ Battaramulla https://t.co/f9KazdEW8m
953,0,-0.296,"Damn, I stopped four checkpoints Mirihana Narahenpita. What’s tight security around. #curfew #QuarantineLife #COVID19 #fb"
954,1,0.7405,"එක්ව ඉදිරියට! ஒன்றாக முன்னோக்கி! Together forward! A call every responsible citizen Mother Lanka act wisely end pandemic together!' #covid19 #Srilanka #endcovid19 @ Hingula, Sri Lanka https://t.co/Rlnvjjntmr"
955,0,-0.25,"End 3rd week quarantine 🤧🚫😰 #wfh #homesetup #stayhomestaysafe #covid19 #lockdown #curfew #lka #week3 @ Matuguma, Sri Lanka https://t.co/XWGGHwQi9e"
956,0,0.0,#Covid 19 #fakenews @ නුවර අහස යට https://t.co/PUsx7Di9Qp
957,0,-0.296,No need caption #nature#love#srilanka#travel#photography #justinbeiber #fyp #covid_19 @ Akkaraipattu https://t.co/1GEztwAeaX
958,1,0.3612,"Thank saving Country.❤️❤️ Let’s rise nation 💪🇱🇰🦠🙏#covid-19 #srilanka @ Colombo, Sri Lanka https://t.co/M7rEMkQZ9s"
959,0,0.0,*ශ්‍රී ලංකාව covid'19 හි 3a මට්ටමට ලඟා වී අැත හොඳින් කියවා තේරුම් ගන්න.* COVID-19 ව්‍යාප්ති මට්ටම් පහත දක්වා අැත. 1) අාසාධිතයින් කිසිවෙකු රට තුළ නැත. 2) රෝගින් කහිප දෙනෙකු රට තුළ වාර්තා වීම. 3) 3a. එකම… https://t.co/dj0YUcHYHJ
960,0,0.0,“COVID 19 අර්බුදය හමුවේ සුළු හා ‍මධ්‍ය පරිමාණ ව්‍යාපාර මූල්‍ය කළමණාකරණය සිදුකළ යුත්තේ කෙසේද?” යන මැයෙන් දිවයිනේ මූල්‍ය ක්ෂේත්‍රයේ අත්දැකීම් ලත් විද්වත් මඩුල්ලක් විසින් අදහස් ඉදිරිපත් කරනු ලබන අන්තර්ජාල… https://t.co/4gXS3ay6Gw
961,1,0.3818,#StayAtHome protect #family #pets #COVID19 https://t.co/JJcePWi6jZ
962,1,0.6808,"Stay Home, Stay Safe Eat Healthy. Quarantine Breakfast 🍲 #quarantine #lockdown #srilanka #chickpeas #breakfast #food #ilovefood #covid_19 #coronaeffect #stayhome #staysafe #stayhealthy @ Mount Lavinia, Sri Lanka https://t.co/RTpod1Dcje"
963,1,0.7845,"The Ayurvedic Department Colombo Municipal Council (CMC), recognised importance boosting immunity using traditional methods good way prevent COVID19 infection. • CMC continuing to… https://t.co/vUuHfeP6c9"
964,0,0.0,@WUSLEYLANKA #StayHome #StaySafe #COVID- 19 🦠🦠 https://t.co/af4YaxTTW5
965,0,-0.5994,2nd #COVID19 death Sri Lanka Negombo General Hospital
966,1,0.4939,"Posing middle conference call. If COVID-19 taught something, would enjoy family time nature. #JustUdulishThings #lovelymornings #selfquarantine @ House Peaches https://t.co/2ERIjbdn6D"
967,0,0.0,#watermelon #hot #curfew #covid_19 @ Abadhi’s Home https://t.co/PJG1cgjaI3
968,0,0.0,G O O D M O R N I N G G U Y S ✔️🌻✔️🌷🌷✔️🌹🌹✔️🌼✔️ #Quarantine #Covid_19 #StayAtHomeAndStaySafe #CoronaUpdate https://t.co/Z1HXn6zWJG
969,1,0.4215,ඔව් බන් එපා වෙලා ඉන්නේ ගෙදරට වෙලා...🤗 #CoronaUpdate #coronavirus හැමතැනම #Covid_19 #StayAtHomeAndStaySafe කිව්වම අහපල්ල.. https://t.co/3sdX6GbYW4
970,1,0.3182,Please 🙏🙏🙏 #TogetherWeCan #CoronaUpdate #coronavirus #Covid_19 #StayAtHomeAndStaySafe https://t.co/VqD5fZfXRr
971,0,0.0,ඔබ මේ මොහොතේ කැපවෙන්නේ අප ලංකාවාසි සැම වෙනුවෙනි... ඔබ සැම වෙනුවෙන් මාගේද උත්තමාචාරය පුදකර සිටිමි...🙏🙏 #CoronaUpdate #coronavirus #Covid_19 #StayAtHomeAndStaySafe https://t.co/Y9t0Krvx4c
972,1,0.4588,ඔබ දෙපලට මාගේද උත්තමාචාරය පුදකරමි...😍🙏 #CoronaUpdate #Covid_19 #CoronaOutbreak https://t.co/f7hrLN2fbn
973,1,0.3291,ඔබට දැනේන දේ පවසන්න...😥 #CoronaUpdate #Covid_19 https://t.co/PqwXikZhi6
974,0,0.0,"Quarantine day productivity amid Covid-19. Made Sri Lanka trip video old clips. Full video YouTube. . Trip covers: Kandy, Nuwara Elia, Waskadua, Marino beach hotel Columbo, Spice herbs garden,… https://t.co/8XJv2I1vei"
975,1,0.4753,Quarantine day number Which I can’t remember! 🤪💪🏼💯🤟🏻 . . . . . . #fitnessmotivation #fit #fitnessjourney #fitfam #keepgoing #dreamer #nevergiveup #neverforget #neversettle #keepyourdreamsalive #srilankan #covid_19… https://t.co/mttgtZZ1tB
976,0,0.0,Donating Personal Protective Equipments Base Hospital Homagama #COVID19SL #Covid_19 #teamsrilanka https://t.co/eYg8RHS7dB
977,0,0.0,මේ දවස් වල මගේ දවස්..🙋‍♀️🧼 උදේ නැගිටිනවා🌞අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. අත් සෝදනවා.. රැට නිදියනවා🛌 #QuarantineLife #WashYourHands #COVID19 https://t.co/rkMMpiZHIf
